Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQs,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-12+AC0-03 12:07:54,+AC0-76.51385,44.242363,45,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-99,+AC0-14,4.8,+AC0-,+AC0-71,66811,138,6404,207,73,73,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,70,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-13,,,4G,,,,402.0,5145.0,+AC0-101,+AC0-10,,,4G,,,,197.0,66811.0,+AC0-103,+AC0-19,,,4G,,,,375.0,900.0,+AC0-103,+AC0-14,,,4G,,,,29.0,66811.0,+AC0-104,+AC0-19,,,4G,,,,389.0,900.0,+AC0-106,+AC0-19,,,4G,,,,318.0,5145.0,+AC0-106,+AC0-19,,,4G,,,,32.0,5145.0,+AC0-106,+AC0-18,,,4G,,,,440.0,900.0,+AC0-108,+AC0-17,,,4G,,,,47.0,5145.0,+AC0-108,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51385000000001 44.242363)
2019+AC0-12+AC0-03 12:07:55,+AC0-76.51399,44.242428000000004,48,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-99,+AC0-17,4.8,+AC0-,+AC0-71,66811,4446,526,207,72,72,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,71,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,389.0,900.0,+AC0-97,+AC0-20,,,4G,,,,375.0,900.0,+AC0-98,+AC0-18,,,4G,,,,402.0,5145.0,+AC0-98,+AC0-15,,,4G,,,,29.0,5145.0,+AC0-98,+AC0-15,,,4G,,,,32.0,5145.0,+AC0-100,+AC0-18,,,4G,,,,29.0,66811.0,+AC0-101,+AC0-18,,,4G,,,,440.0,900.0,+AC0-101,+AC0-16,,,4G,,,,47.0,5145.0,+AC0-104,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51399000000001 44.242428)
2019+AC0-12+AC0-03 12:07:56,+AC0-76.51413,44.242490000000004,48,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-99,+AC0-17,5.4,+AC0-,+AC0-69,66811,21543,74,207,72,72,4,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,72,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,389.0,900.0,+AC0-97,+AC0-20,,,4G,,,,375.0,900.0,+AC0-98,+AC0-18,,,4G,,,,402.0,5145.0,+AC0-98,+AC0-15,,,4G,,,,29.0,5145.0,+AC0-98,+AC0-15,,,4G,,,,32.0,5145.0,+AC0-100,+AC0-18,,,4G,,,,29.0,66811.0,+AC0-101,+AC0-18,,,4G,,,,440.0,900.0,+AC0-101,+AC0-16,,,4G,,,,47.0,5145.0,+AC0-104,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51413000000001 44.24249)
2019+AC0-12+AC0-03 12:07:57,+AC0-76.51427,44.242551,47,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-99,+AC0-17,5.4,+AC0-,+AC0-69,66811,43488,347,207,72,72,4,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,72,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,389.0,900.0,+AC0-97,+AC0-20,,,4G,,,,375.0,900.0,+AC0-98,+AC0-18,,,4G,,,,402.0,5145.0,+AC0-98,+AC0-15,,,4G,,,,29.0,5145.0,+AC0-98,+AC0-15,,,4G,,,,32.0,5145.0,+AC0-100,+AC0-18,,,4G,,,,29.0,66811.0,+AC0-101,+AC0-18,,,4G,,,,440.0,900.0,+AC0-101,+AC0-16,,,4G,,,,47.0,5145.0,+AC0-104,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51427 44.242551)
2019+AC0-12+AC0-03 12:07:58,+AC0-76.51441,44.242611,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-101,+AC0-17,3.2,+AC0-,+AC0-72,66811,43488,347,207,71,71,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,73,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-17,,,4G,,,,32.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,375.0,900.0,+AC0-107,+AC0-17,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-19,,,4G,,,,440.0,900.0,+AC0-111,+AC0-17,,,4G,,,,389.0,900.0,+AC0-115,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51441 44.242611)
2019+AC0-12+AC0-03 12:07:59,+AC0-76.51441,44.242611,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-101,+AC0-17,2.6,+AC0-,+AC0-70,66811,5342,7058,207,71,71,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,UPLOAD ERROR,,,,74,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-17,,,4G,,,,32.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,375.0,900.0,+AC0-107,+AC0-17,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-19,,,4G,,,,440.0,900.0,+AC0-111,+AC0-17,,,4G,,,,389.0,900.0,+AC0-115,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51441 44.242611)
2019+AC0-12+AC0-03 12:07:59,+AC0-76.51455,44.242672,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-101,+AC0-17,2.6,+AC0-,+AC0-70,66811,5342,7058,207,70,70,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,74,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-17,,,4G,,,,32.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,375.0,900.0,+AC0-107,+AC0-17,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-19,,,4G,,,,440.0,900.0,+AC0-111,+AC0-17,,,4G,,,,389.0,900.0,+AC0-115,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51455 44.242672)
2019+AC0-12+AC0-03 12:07:59,+AC0-76.51455,44.242672,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-103,+AC0-14,2.6,+AC0-,+AC0-70,66811,553,1164,207,70,70,3,G,D,,,,,,20116.0,2235.0,31352.0,4253.0,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,UL/DL TEST,,,,75,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,440.0,900.0,+AC0-102,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-103,+AC0-16,,,4G,,,,375.0,900.0,+AC0-105,+AC0-16,,,4G,,,,389.0,900.0,+AC0-106,+AC0-20,,,4G,,,,32.0,5145.0,+AC0-106,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51455 44.242672)
2019+AC0-12+AC0-03 12:07:59,+AC0-76.51455,44.242672,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-103,+AC0-14,2.6,+AC0-,+AC0-70,66811,553,1164,207,70,70,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,DATA TEST SEQUENCE,,,,75,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,440.0,900.0,+AC0-102,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-103,+AC0-16,,,4G,,,,375.0,900.0,+AC0-105,+AC0-16,,,4G,,,,389.0,900.0,+AC0-106,+AC0-20,,,4G,,,,32.0,5145.0,+AC0-106,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51455 44.242672)
2019+AC0-12+AC0-03 12:08:00,+AC0-76.51469,44.242733,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-103,+AC0-14,2.2,+AC0-,+AC0-66,66811,553,1164,207,70,70,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,75,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,440.0,900.0,+AC0-102,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-103,+AC0-16,,,4G,,,,375.0,900.0,+AC0-105,+AC0-16,,,4G,,,,389.0,900.0,+AC0-106,+AC0-20,,,4G,,,,32.0,5145.0,+AC0-106,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51469 44.242733)
2019+AC0-12+AC0-03 12:08:00,+AC0-76.51469,44.242733,46,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-103,+AC0-14,2.2,+AC0-,+AC0-66,66811,15840,129,207,70,70,3,G,D,526.0,526.0,526.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,PING TEST,,,,76,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,440.0,900.0,+AC0-102,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-103,+AC0-16,,,4G,,,,375.0,900.0,+AC0-105,+AC0-16,,,4G,,,,389.0,900.0,+AC0-106,+AC0-20,,,4G,,,,32.0,5145.0,+AC0-106,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51469 44.242733)
2019+AC0-12+AC0-03 12:08:01,+AC0-76.51482,44.242796999999996,45,TELUS,302610,3026105600900001,,540403,1,56009,4G,LTE,+AC0-103,+AC0-14,2.2,+AC0-,+AC0-66,66811,15840,129,207,70,70,4,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,76,1,83EF3,DAC9,138343169,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-100,+AC0-15,,,4G,,,,29.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,440.0,900.0,+AC0-102,+AC0-15,,,4G,,,,402.0,5145.0,+AC0-103,+AC0-16,,,4G,,,,375.0,900.0,+AC0-105,+AC0-16,,,4G,,,,389.0,900.0,+AC0-106,+AC0-20,,,4G,,,,32.0,5145.0,+AC0-106,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-108,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51482 44.242797)
2019+AC0-12+AC0-03 12:08:01,+AC0-76.51482,44.242796999999996,45,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-93,+AC0-15,2.2,+AC0-,+AC0-66,2325,6080,8471,29,70,70,4,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,,HANDOVER+AF8-DATA+AF8-4G4G,302+AC0-610+AC0-56009+AC0-540403+AC0-1+AC0-66811+AC0-207:302+AC0-610+AC0-56009+AC0-540121+AC0-2+AC0-2325+AC0-29,,,76,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,474.0,2325.0,+AC0-100,+AC0-20,,,4G,,,,207.0,2325.0,+AC0-102,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51482 44.242797)
2019+AC0-12+AC0-03 12:08:02,+AC0-76.51495,44.242855,41,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-93,+AC0-15,3,+AC0-,+AC0-67,2325,6080,8471,29,69,69,4,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,,,,,,1,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,474.0,2325.0,+AC0-100,+AC0-20,,,4G,,,,207.0,2325.0,+AC0-102,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51495 44.242855)
2019+AC0-12+AC0-03 12:08:03,+AC0-76.51507,44.242906,36,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-93,+AC0-15,3,+AC0-,+AC0-67,2325,27285,122,29,69,69,4,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,8.0,,,,,2,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L4,,,,4G,,,,474.0,2325.0,+AC0-100,+AC0-20,,,4G,,,,207.0,2325.0,+AC0-102,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51506999999999 44.242906)
2019+AC0-12+AC0-03 12:08:04,+AC0-76.51507,44.242906,36,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-98,+AC0-15,3.4,+AC0-,+AC0-69,66811,25894,460,29,69,69,4,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,,HANDOVER+AF8-DATA+AF8-4G4G,302+AC0-610+AC0-56009+AC0-540121+AC0-2+AC0-2325+AC0-29:302+AC0-610+AC0-56009+AC0-540121+AC0-2+AC0-66811+AC0-29,,,2,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,900.0,0,0,,,4G,,,,29.0,5145.0,+AC0-92,+AC0-12,,,4G,,,,440.0,900.0,+AC0-99,+AC0-15,,,4G,,,,21.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,207.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,402.0,5145.0,+AC0-104,+AC0-19,,,4G,,,,375.0,900.0,+AC0-104,+AC0-15,,,4G,,,,474.0,66811.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51506999999999 44.242906)
2019+AC0-12+AC0-03 12:08:04,+AC0-76.51516,44.242948999999996,29,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-98,+AC0-15,3.4,+AC0-,+AC0-69,66811,25894,460,29,69,69,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,,,,,,1,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,900.0,0,0,,,4G,,,,29.0,5145.0,+AC0-92,+AC0-12,,,4G,,,,440.0,900.0,+AC0-99,+AC0-15,,,4G,,,,21.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,207.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,402.0,5145.0,+AC0-104,+AC0-19,,,4G,,,,375.0,900.0,+AC0-104,+AC0-15,,,4G,,,,474.0,66811.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51515999999999 44.242949)
2019+AC0-12+AC0-03 12:08:05,+AC0-76.51524,44.242986,27,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-98,+AC0-15,3.4,+AC0-,+AC0-69,66811,12756,501,29,69,69,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,7.0,,,,,2,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,900.0,0,0,,,4G,,,,29.0,5145.0,+AC0-92,+AC0-12,,,4G,,,,440.0,900.0,+AC0-99,+AC0-15,,,4G,,,,21.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,207.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,402.0,5145.0,+AC0-104,+AC0-19,,,4G,,,,375.0,900.0,+AC0-104,+AC0-15,,,4G,,,,474.0,66811.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51524000000001 44.242986)
2019+AC0-12+AC0-03 12:08:06,+AC0-76.51533,44.243023,27,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-98,+AC0-14,3.4,+AC0-,+AC0-69,66811,13761,8169,29,68,68,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,7.0,,,,,3,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-91,+AC0-10,,,4G,,,,440.0,900.0,+AC0-99,+AC0-15,,,4G,,,,375.0,900.0,+AC0-105,+AC0-18,,,4G,,,,343.0,900.0,+AC0-106,+AC0-20,,,4G,,,,207.0,66811.0,+AC0-109,+AC0-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51533000000001 44.243023)
2019+AC0-12+AC0-03 12:08:07,+AC0-76.51533,44.243023,27,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-98,+AC0-14,3.4,+AC0-,+AC0-69,66811,13761,8169,29,68,68,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,7.0,DOWNLOAD ERROR,,,,3,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-91,+AC0-10,,,4G,,,,440.0,900.0,+AC0-99,+AC0-15,,,4G,,,,375.0,900.0,+AC0-105,+AC0-18,,,4G,,,,343.0,900.0,+AC0-106,+AC0-20,,,4G,,,,207.0,66811.0,+AC0-109,+AC0-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51533000000001 44.243023)
2019+AC0-12+AC0-03 12:08:07,+AC0-76.51541,44.243063,29,TELUS,302610,3026105600900002,,540121,2,56009,4G,LTE,+AC0-98,+AC0-14,3.4,+AC0-,+AC0-69,66811,12502,51,29,68,68,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,,7.0,,,,,3,2,83DD9,DAC9,138270978,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,29.0,5145.0,+AC0-91,+AC0-10,,,4G,,,,440.0,900.0,+AC0-99,+AC0-15,,,4G,,,,375.0,900.0,+AC0-105,+AC0-18,,,4G,,,,343.0,900.0,+AC0-106,+AC0-20,,,4G,,,,207.0,66811.0,+AC0-109,+AC0-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51541 44.243063)
